student_id,grade,ses_level,homework_category,homework_minutes,math_score,reading_score,grade_label,homework_label
17284,4,2,4,90,63.4,61.8,4th Grade,1-2 hours
17285,1,2,2,15,32.0,50.7,1st Grade,Less than 30 min
17286,3,2,4,90,38.1,50.3,3rd Grade,1-2 hours
17287,3,2,2,15,66.5,63.3,3rd Grade,Less than 30 min
17288,1,2,5,150,52.4,35.5,1st Grade,More than 2 hours
17289,4,3,3,45,69.4,70.1,4th Grade,30-60 minutes
17290,3,3,3,45,70.1,64.3,3rd Grade,30-60 minutes
17291,2,3,3,45,62.6,62.3,2nd Grade,30-60 minutes
17292,4,2,3,45,70.1,80.7,4th Grade,30-60 minutes
17293,1,2,1,0,35.9,45.4,1st Grade,No homework
17294,5,1,3,45,46.3,73.4,5th Grade,30-60 minutes
17295,3,2,2,15,54.9,51.6,3rd Grade,Less than 30 min
17296,3,2,3,45,56.0,49.3,3rd Grade,30-60 minutes
17297,5,2,4,90,80.4,69.1,5th Grade,1-2 hours
17298,4,2,3,45,52.8,68.2,4th Grade,30-60 minutes
17299,3,1,3,45,46.2,41.9,3rd Grade,30-60 minutes
17300,4,1,4,90,38.2,50.9,4th Grade,1-2 hours
17301,2,3,2,15,69.1,56.5,2nd Grade,Less than 30 min
17302,3,2,3,45,76.8,47.3,3rd Grade,30-60 minutes
17303,0,2,1,0,35.2,,Kindergarten,No homework
17304,0,3,1,0,46.9,56.0,Kindergarten,No homework
17305,4,2,3,45,43.2,54.6,4th Grade,30-60 minutes
17306,0,1,1,0,27.0,29.5,Kindergarten,No homework
17307,1,1,1,0,40.0,36.3,1st Grade,No homework
17308,4,2,3,45,54.2,64.2,4th Grade,30-60 minutes
17309,0,2,1,0,47.1,39.2,Kindergarten,No homework
17310,1,3,2,15,44.8,50.3,1st Grade,Less than 30 min
17311,3,2,5,150,65.6,64.0,3rd Grade,More than 2 hours
17312,3,3,3,45,60.6,44.7,3rd Grade,30-60 minutes
17313,4,1,3,45,66.6,43.7,4th Grade,30-60 minutes
17314,3,1,2,15,62.6,39.8,3rd Grade,Less than 30 min
17315,3,3,3,45,51.8,55.2,3rd Grade,30-60 minutes
17316,4,1,1,0,52.6,58.5,4th Grade,No homework
17317,2,3,3,45,53.7,69.0,2nd Grade,30-60 minutes
17318,3,2,1,0,41.0,62.0,3rd Grade,No homework
17319,5,1,3,45,58.6,59.1,5th Grade,30-60 minutes
17320,2,2,3,45,65.8,42.9,2nd Grade,30-60 minutes
17321,2,2,3,45,32.7,54.1,2nd Grade,30-60 minutes
17322,0,3,1,0,,39.7,Kindergarten,No homework
17323,3,2,3,45,70.1,53.2,3rd Grade,30-60 minutes
17324,0,2,1,0,38.2,42.4,Kindergarten,No homework
17325,3,1,4,90,57.9,55.0,3rd Grade,1-2 hours
17326,4,2,1,0,55.8,32.3,4th Grade,No homework
17327,3,1,3,45,46.8,56.1,3rd Grade,30-60 minutes
17328,1,1,1,0,51.6,38.2,1st Grade,No homework
17329,4,3,3,45,66.4,65.9,4th Grade,30-60 minutes
17330,1,2,2,15,33.9,41.5,1st Grade,Less than 30 min
17331,4,1,1,0,32.3,62.2,4th Grade,No homework
17332,3,2,3,45,67.7,62.8,3rd Grade,30-60 minutes
17333,1,3,4,90,54.5,61.0,1st Grade,1-2 hours
17334,5,1,4,90,47.6,66.1,5th Grade,1-2 hours
17335,1,1,3,45,48.2,56.0,1st Grade,30-60 minutes
17336,5,1,4,90,57.9,53.2,5th Grade,1-2 hours
17337,0,1,3,45,30.4,30.4,Kindergarten,30-60 minutes
17338,1,2,1,0,56.9,26.0,1st Grade,No homework
17339,1,2,2,15,44.0,38.8,1st Grade,Less than 30 min
17340,0,2,1,0,36.0,39.9,Kindergarten,No homework
17341,4,2,4,90,52.4,52.7,4th Grade,1-2 hours
17342,4,3,3,45,85.0,69.2,4th Grade,30-60 minutes
17343,4,2,1,0,55.1,58.7,4th Grade,No homework
17344,1,3,4,90,78.6,46.0,1st Grade,1-2 hours
17345,2,2,1,0,36.7,37.4,2nd Grade,No homework
17346,3,3,2,15,55.5,54.8,3rd Grade,Less than 30 min
17347,2,2,2,15,53.8,60.7,2nd Grade,Less than 30 min
17348,4,2,3,45,54.4,58.0,4th Grade,30-60 minutes
17349,3,3,4,90,66.9,46.1,3rd Grade,1-2 hours
17350,0,1,1,0,48.8,45.1,Kindergarten,No homework
17351,4,2,3,45,64.0,64.2,4th Grade,30-60 minutes
17352,4,2,2,15,66.6,58.5,4th Grade,Less than 30 min
17353,3,3,3,45,61.7,65.7,3rd Grade,30-60 minutes
17354,0,2,1,0,37.3,35.7,Kindergarten,No homework
17355,1,2,1,0,41.6,45.1,1st Grade,No homework
17356,2,2,4,90,40.3,66.4,2nd Grade,1-2 hours
17357,1,3,1,0,65.1,56.9,1st Grade,No homework
17358,1,2,2,15,32.4,,1st Grade,Less than 30 min
17359,4,3,4,90,79.8,70.0,4th Grade,1-2 hours
17360,3,1,2,15,38.6,46.8,3rd Grade,Less than 30 min
17361,3,1,2,15,71.6,68.0,3rd Grade,Less than 30 min
17362,1,2,2,15,46.9,48.7,1st Grade,Less than 30 min
17363,5,2,3,45,67.7,44.6,5th Grade,30-60 minutes
17364,1,2,3,45,42.4,41.2,1st Grade,30-60 minutes
17365,4,1,3,45,50.3,67.5,4th Grade,30-60 minutes
17366,5,1,5,150,52.7,61.4,5th Grade,More than 2 hours
17367,4,2,4,90,46.5,48.8,4th Grade,1-2 hours
17368,5,1,4,90,54.5,53.5,5th Grade,1-2 hours
17369,3,1,1,0,52.1,69.7,3rd Grade,No homework
17370,1,3,1,0,48.0,59.1,1st Grade,No homework
17371,1,2,1,0,41.4,44.3,1st Grade,No homework
17372,1,2,2,15,32.5,53.6,1st Grade,Less than 30 min
17373,0,3,1,0,70.8,,Kindergarten,No homework
17374,4,2,4,90,65.2,60.8,4th Grade,1-2 hours
17375,1,3,2,15,40.0,51.2,1st Grade,Less than 30 min
17376,4,2,3,45,58.0,69.1,4th Grade,30-60 minutes
17377,2,2,2,15,40.5,36.0,2nd Grade,Less than 30 min
17378,2,2,2,15,40.3,48.7,2nd Grade,Less than 30 min
17379,5,2,2,15,61.1,65.4,5th Grade,Less than 30 min
17380,1,2,1,0,36.6,43.3,1st Grade,No homework
17381,4,1,3,45,45.8,37.4,4th Grade,30-60 minutes
17382,4,3,3,45,75.4,57.0,4th Grade,30-60 minutes
17383,1,2,1,0,26.6,56.2,1st Grade,No homework
17384,3,1,4,90,30.4,,3rd Grade,1-2 hours
17385,2,2,3,45,64.0,46.3,2nd Grade,30-60 minutes
17386,4,3,2,15,83.4,70.5,4th Grade,Less than 30 min
17387,3,2,3,45,57.1,31.7,3rd Grade,30-60 minutes
17388,2,1,2,15,41.1,49.2,2nd Grade,Less than 30 min
17389,4,3,2,15,66.9,80.2,4th Grade,Less than 30 min
17390,1,3,3,45,75.3,38.7,1st Grade,30-60 minutes
17391,4,1,5,150,55.5,59.8,4th Grade,More than 2 hours
17392,5,3,4,90,85.0,85.0,5th Grade,1-2 hours
17393,5,2,5,150,85.0,46.9,5th Grade,More than 2 hours
17394,4,3,3,45,74.9,68.6,4th Grade,30-60 minutes
17395,2,2,3,45,47.4,50.8,2nd Grade,30-60 minutes
17396,5,3,3,45,83.1,76.2,5th Grade,30-60 minutes
17397,2,3,2,15,54.0,48.0,2nd Grade,Less than 30 min
17398,3,1,1,0,46.3,53.7,3rd Grade,No homework
17399,1,1,2,15,43.6,33.0,1st Grade,Less than 30 min
17400,5,2,4,90,46.5,67.6,5th Grade,1-2 hours
17401,4,1,3,45,,59.2,4th Grade,30-60 minutes
17402,4,2,3,45,53.6,,4th Grade,30-60 minutes
17403,0,3,1,0,15.0,81.4,Kindergarten,No homework
17404,4,2,3,45,56.3,43.6,4th Grade,30-60 minutes
17405,4,2,3,45,42.9,44.9,4th Grade,30-60 minutes
17406,4,2,2,15,60.2,63.5,4th Grade,Less than 30 min
17407,1,2,4,90,42.6,47.1,1st Grade,1-2 hours
17408,2,1,3,45,49.3,39.6,2nd Grade,30-60 minutes
17409,0,2,1,0,52.3,34.9,Kindergarten,No homework
17410,2,3,3,45,41.6,65.3,2nd Grade,30-60 minutes
17411,1,3,2,15,54.0,67.9,1st Grade,Less than 30 min
17412,2,3,2,15,64.0,46.5,2nd Grade,Less than 30 min
17413,1,3,5,150,41.1,59.7,1st Grade,More than 2 hours
17414,1,2,2,15,28.2,44.2,1st Grade,Less than 30 min
17415,0,2,3,45,55.2,46.6,Kindergarten,30-60 minutes
17416,5,2,5,150,59.1,64.9,5th Grade,More than 2 hours
17417,3,1,1,0,32.4,41.0,3rd Grade,No homework
17418,2,2,1,0,55.8,53.1,2nd Grade,No homework
17419,3,1,3,45,55.1,41.6,3rd Grade,30-60 minutes
17420,3,2,4,90,60.0,79.6,3rd Grade,1-2 hours
17421,5,2,4,90,49.0,80.5,5th Grade,1-2 hours
17422,1,2,3,45,68.0,46.6,1st Grade,30-60 minutes
17423,1,2,2,15,21.3,39.8,1st Grade,Less than 30 min
17424,5,2,4,90,,57.7,5th Grade,1-2 hours
17425,2,2,3,45,41.3,67.3,2nd Grade,30-60 minutes
17426,0,3,1,0,48.8,49.2,Kindergarten,No homework
17427,0,1,1,0,34.0,39.2,Kindergarten,No homework
17428,0,2,2,15,40.4,,Kindergarten,Less than 30 min
17429,5,2,4,90,65.5,65.1,5th Grade,1-2 hours
17430,1,3,2,15,61.4,69.1,1st Grade,Less than 30 min
17431,5,2,3,45,60.9,76.6,5th Grade,30-60 minutes
17432,5,2,3,45,81.1,49.4,5th Grade,30-60 minutes
17433,3,1,3,45,36.5,42.4,3rd Grade,30-60 minutes
17434,0,2,4,90,23.4,38.9,Kindergarten,1-2 hours
17435,0,2,3,45,40.0,41.2,Kindergarten,30-60 minutes
17436,2,3,2,15,60.4,66.6,2nd Grade,Less than 30 min
17437,2,2,4,90,53.2,52.1,2nd Grade,1-2 hours
17438,3,1,1,0,42.9,50.4,3rd Grade,No homework
17439,2,2,4,90,52.9,53.0,2nd Grade,1-2 hours
17440,5,1,3,45,65.2,71.5,5th Grade,30-60 minutes
17441,3,3,4,90,,85.0,3rd Grade,1-2 hours
17442,4,3,1,0,57.5,79.0,4th Grade,No homework
17443,5,2,4,90,75.0,51.2,5th Grade,1-2 hours
17444,0,1,1,0,15.0,34.7,Kindergarten,No homework
17445,1,3,1,0,37.9,36.2,1st Grade,No homework
17446,0,1,1,0,39.8,44.0,Kindergarten,No homework
17447,0,2,1,0,16.9,33.1,Kindergarten,No homework
17448,3,3,3,45,43.5,53.1,3rd Grade,30-60 minutes
17449,1,2,2,15,33.5,58.0,1st Grade,Less than 30 min
17450,2,1,2,15,51.0,51.8,2nd Grade,Less than 30 min
17451,5,1,4,90,38.0,54.5,5th Grade,1-2 hours
17452,0,3,4,90,49.3,48.6,Kindergarten,1-2 hours
17453,3,1,2,15,45.9,58.7,3rd Grade,Less than 30 min
17454,0,2,1,0,60.4,37.5,Kindergarten,No homework
17455,1,3,2,15,41.1,58.5,1st Grade,Less than 30 min
17456,3,3,1,0,67.4,65.5,3rd Grade,No homework
17457,5,2,4,90,69.6,79.5,5th Grade,1-2 hours
17458,2,1,2,15,39.7,53.5,2nd Grade,Less than 30 min
17459,0,2,2,15,42.0,57.2,Kindergarten,Less than 30 min
17460,2,2,1,0,53.1,52.3,2nd Grade,No homework
17461,0,2,2,15,31.9,19.4,Kindergarten,Less than 30 min
17462,1,3,4,90,63.2,52.1,1st Grade,1-2 hours
17463,3,1,3,45,70.4,57.7,3rd Grade,30-60 minutes
17464,0,1,4,90,30.8,45.5,Kindergarten,1-2 hours
17465,2,2,1,0,49.6,50.5,2nd Grade,No homework
17466,3,2,1,0,61.8,54.1,3rd Grade,No homework
17467,2,2,4,90,16.1,43.6,2nd Grade,1-2 hours
17468,0,3,2,15,47.1,54.7,Kindergarten,Less than 30 min
17469,5,2,2,15,72.9,56.3,5th Grade,Less than 30 min
17470,2,2,2,15,36.8,65.0,2nd Grade,Less than 30 min
17471,4,2,3,45,47.6,66.7,4th Grade,30-60 minutes
17472,1,2,3,45,47.8,48.3,1st Grade,30-60 minutes
17473,2,2,3,45,63.9,63.9,2nd Grade,30-60 minutes
17474,2,2,1,0,52.0,39.6,2nd Grade,No homework
17475,2,1,3,45,36.9,31.5,2nd Grade,30-60 minutes
17476,0,2,1,0,64.5,54.9,Kindergarten,No homework
17477,2,2,3,45,58.4,59.3,2nd Grade,30-60 minutes
17478,5,2,3,45,53.7,85.0,5th Grade,30-60 minutes
17479,4,2,3,45,52.0,60.7,4th Grade,30-60 minutes
17480,0,2,1,0,66.2,33.8,Kindergarten,No homework
17481,3,2,3,45,48.9,45.2,3rd Grade,30-60 minutes
17482,5,3,2,15,66.1,85.0,5th Grade,Less than 30 min
17483,4,2,1,0,68.0,63.2,4th Grade,No homework
17484,0,2,1,0,29.6,32.9,Kindergarten,No homework
17485,5,1,1,0,66.5,67.8,5th Grade,No homework
17486,1,2,2,15,40.4,38.4,1st Grade,Less than 30 min
17487,2,3,1,0,53.2,67.7,2nd Grade,No homework
17488,3,2,3,45,65.1,72.3,3rd Grade,30-60 minutes
17489,5,2,5,150,54.2,62.3,5th Grade,More than 2 hours
17490,5,2,1,0,74.3,45.3,5th Grade,No homework
17491,5,1,3,45,56.6,73.8,5th Grade,30-60 minutes
17492,0,2,2,15,49.1,45.0,Kindergarten,Less than 30 min
17493,5,2,2,15,58.9,62.7,5th Grade,Less than 30 min
17494,0,2,1,0,52.2,41.7,Kindergarten,No homework
17495,1,3,1,0,42.3,55.4,1st Grade,No homework
17496,3,2,2,15,53.2,,3rd Grade,Less than 30 min
17497,2,2,4,90,67.9,54.2,2nd Grade,1-2 hours
17498,3,2,2,15,44.3,77.1,3rd Grade,Less than 30 min
17499,2,3,2,15,72.6,52.4,2nd Grade,Less than 30 min
17500,5,2,2,15,66.5,72.2,5th Grade,Less than 30 min
17501,1,1,1,0,36.4,50.0,1st Grade,No homework
17502,1,2,1,0,50.1,44.4,1st Grade,No homework
17503,5,2,3,45,65.7,70.9,5th Grade,30-60 minutes
17504,0,1,2,15,36.3,46.8,Kindergarten,Less than 30 min
17505,3,1,3,45,52.8,47.5,3rd Grade,30-60 minutes
17506,4,1,3,45,40.3,53.7,4th Grade,30-60 minutes
17507,3,3,3,45,50.3,60.0,3rd Grade,30-60 minutes
17508,4,2,4,90,61.7,61.2,4th Grade,1-2 hours
17509,1,2,5,150,62.5,,1st Grade,More than 2 hours
17510,5,2,3,45,71.5,80.4,5th Grade,30-60 minutes
17511,0,2,3,45,37.7,21.9,Kindergarten,30-60 minutes
17512,2,2,2,15,29.1,51.6,2nd Grade,Less than 30 min
17513,0,2,2,15,49.3,33.5,Kindergarten,Less than 30 min
17514,3,1,3,45,36.6,44.6,3rd Grade,30-60 minutes
17515,3,2,4,90,58.7,71.8,3rd Grade,1-2 hours
17516,5,2,3,45,81.3,65.5,5th Grade,30-60 minutes
17517,4,2,3,45,60.4,54.1,4th Grade,30-60 minutes
17518,3,2,3,45,75.4,61.3,3rd Grade,30-60 minutes
17519,5,2,4,90,45.5,67.0,5th Grade,1-2 hours
17520,2,2,5,150,39.5,39.2,2nd Grade,More than 2 hours
17521,3,2,2,15,64.7,68.4,3rd Grade,Less than 30 min
17522,3,1,3,45,63.6,37.6,3rd Grade,30-60 minutes
17523,2,2,1,0,49.0,42.6,2nd Grade,No homework
17524,5,3,2,15,76.8,79.0,5th Grade,Less than 30 min
17525,1,3,4,90,70.2,58.8,1st Grade,1-2 hours
17526,3,3,3,45,76.4,50.5,3rd Grade,30-60 minutes
17527,4,1,3,45,62.0,65.9,4th Grade,30-60 minutes
17528,5,1,4,90,52.3,60.4,5th Grade,1-2 hours
17529,5,2,4,90,74.7,68.5,5th Grade,1-2 hours
17530,3,1,2,15,44.2,31.8,3rd Grade,Less than 30 min
17531,3,1,2,15,34.7,46.3,3rd Grade,Less than 30 min
17532,2,2,3,45,36.2,47.9,2nd Grade,30-60 minutes
17533,2,2,1,0,49.6,31.3,2nd Grade,No homework
17534,5,2,2,15,79.2,70.9,5th Grade,Less than 30 min
17535,5,3,3,45,67.2,77.8,5th Grade,30-60 minutes
17536,5,1,4,90,53.7,83.4,5th Grade,1-2 hours
17537,0,1,1,0,15.0,27.1,Kindergarten,No homework
17538,5,1,4,90,71.1,50.3,5th Grade,1-2 hours
17539,5,3,4,90,67.6,62.1,5th Grade,1-2 hours
17540,2,2,1,0,58.1,60.2,2nd Grade,No homework
17541,3,1,3,45,49.4,64.0,3rd Grade,30-60 minutes
17542,4,1,3,45,59.2,58.9,4th Grade,30-60 minutes
17543,3,2,4,90,58.3,59.5,3rd Grade,1-2 hours
17544,5,2,5,150,85.0,57.0,5th Grade,More than 2 hours
17545,2,3,2,15,61.5,67.8,2nd Grade,Less than 30 min
17546,4,2,4,90,81.0,71.7,4th Grade,1-2 hours
17547,4,1,3,45,45.8,59.8,4th Grade,30-60 minutes
17548,2,3,2,15,61.7,51.1,2nd Grade,Less than 30 min
17549,5,2,2,15,65.6,75.6,5th Grade,Less than 30 min
17550,3,2,3,45,60.6,63.1,3rd Grade,30-60 minutes
17551,2,2,2,15,58.7,47.7,2nd Grade,Less than 30 min
17552,0,3,1,0,40.1,44.5,Kindergarten,No homework
17553,2,1,3,45,46.2,67.9,2nd Grade,30-60 minutes
17554,4,2,4,90,83.0,65.1,4th Grade,1-2 hours
17555,5,1,4,90,82.1,30.2,5th Grade,1-2 hours
17556,1,3,1,0,50.1,44.9,1st Grade,No homework
17557,2,2,3,45,65.2,50.6,2nd Grade,30-60 minutes
17558,0,1,3,45,37.9,27.0,Kindergarten,30-60 minutes
17559,4,2,1,0,74.4,43.2,4th Grade,No homework
17560,5,2,4,90,73.1,62.3,5th Grade,1-2 hours
17561,3,3,2,15,68.1,64.4,3rd Grade,Less than 30 min
17562,3,2,3,45,63.1,48.3,3rd Grade,30-60 minutes
17563,3,3,3,45,51.3,81.8,3rd Grade,30-60 minutes
17564,0,2,3,45,36.8,33.5,Kindergarten,30-60 minutes
17565,4,1,3,45,46.1,58.0,4th Grade,30-60 minutes
17566,3,3,4,90,74.8,60.8,3rd Grade,1-2 hours
17567,3,2,1,0,53.8,,3rd Grade,No homework
17568,5,2,3,45,69.1,62.5,5th Grade,30-60 minutes
17569,4,3,3,45,57.7,67.7,4th Grade,30-60 minutes
17570,4,2,3,45,70.2,64.9,4th Grade,30-60 minutes
17571,5,1,3,45,61.3,63.4,5th Grade,30-60 minutes
17572,5,3,5,150,85.0,79.2,5th Grade,More than 2 hours
17573,3,2,1,0,70.7,57.9,3rd Grade,No homework
17574,0,2,1,0,43.0,27.6,Kindergarten,No homework
17575,2,1,4,90,39.7,47.9,2nd Grade,1-2 hours
17576,4,2,3,45,54.5,54.1,4th Grade,30-60 minutes
17577,0,2,1,0,28.8,38.5,Kindergarten,No homework
17578,0,2,1,0,29.2,37.9,Kindergarten,No homework
17579,0,2,1,0,25.9,46.6,Kindergarten,No homework
17580,4,3,1,0,69.2,75.7,4th Grade,No homework
17581,3,2,1,0,71.7,41.9,3rd Grade,No homework
17582,2,2,3,45,32.6,62.6,2nd Grade,30-60 minutes
17583,0,3,2,15,56.8,51.4,Kindergarten,Less than 30 min
17584,4,2,4,90,37.1,74.2,4th Grade,1-2 hours
17585,1,2,1,0,,54.3,1st Grade,No homework
17586,1,2,2,15,42.7,37.5,1st Grade,Less than 30 min
17587,3,2,3,45,51.6,42.7,3rd Grade,30-60 minutes
17588,3,2,1,0,46.2,62.9,3rd Grade,No homework
17589,2,2,3,45,31.9,38.2,2nd Grade,30-60 minutes
17590,3,2,3,45,40.6,59.9,3rd Grade,30-60 minutes
17591,1,1,4,90,40.9,49.4,1st Grade,1-2 hours
17592,4,3,2,15,64.9,76.2,4th Grade,Less than 30 min
17593,1,3,1,0,31.0,42.2,1st Grade,No homework
17594,0,2,1,0,37.8,58.3,Kindergarten,No homework
17595,4,1,2,15,64.9,72.3,4th Grade,Less than 30 min
17596,4,2,3,45,53.0,70.1,4th Grade,30-60 minutes
17597,1,2,4,90,41.1,65.7,1st Grade,1-2 hours
17598,0,3,1,0,,37.2,Kindergarten,No homework
17599,5,2,3,45,50.7,76.8,5th Grade,30-60 minutes
17600,4,1,2,15,,55.9,4th Grade,Less than 30 min
17601,1,3,2,15,51.2,71.8,1st Grade,Less than 30 min
17602,3,2,3,45,41.6,85.0,3rd Grade,30-60 minutes
17603,0,2,2,15,32.3,,Kindergarten,Less than 30 min
17604,3,1,3,45,39.4,62.9,3rd Grade,30-60 minutes
17605,0,3,1,0,56.7,48.8,Kindergarten,No homework
17606,2,1,3,45,49.1,43.8,2nd Grade,30-60 minutes
17607,0,2,2,15,32.6,58.5,Kindergarten,Less than 30 min
17608,2,2,2,15,53.8,,2nd Grade,Less than 30 min
17609,2,3,1,0,78.2,55.9,2nd Grade,No homework
17610,2,1,2,15,39.1,47.1,2nd Grade,Less than 30 min
17611,0,2,1,0,42.6,36.5,Kindergarten,No homework
17612,2,1,2,15,56.4,34.6,2nd Grade,Less than 30 min
17613,4,3,3,45,63.1,66.3,4th Grade,30-60 minutes
17614,2,2,1,0,50.5,60.5,2nd Grade,No homework
17615,4,2,4,90,,43.0,4th Grade,1-2 hours
17616,2,1,3,45,33.2,38.2,2nd Grade,30-60 minutes
17617,2,2,2,15,53.1,53.3,2nd Grade,Less than 30 min
17618,3,2,4,90,56.2,57.5,3rd Grade,1-2 hours
17619,5,2,4,90,73.0,57.2,5th Grade,1-2 hours
17620,0,3,1,0,30.5,44.0,Kindergarten,No homework
17621,0,1,4,90,35.0,48.6,Kindergarten,1-2 hours
17622,3,2,2,15,44.3,52.9,3rd Grade,Less than 30 min
17623,5,3,4,90,65.7,67.6,5th Grade,1-2 hours
17624,5,3,5,150,60.3,81.1,5th Grade,More than 2 hours
17625,2,2,3,45,50.0,56.2,2nd Grade,30-60 minutes
17626,2,2,3,45,54.7,55.9,2nd Grade,30-60 minutes
17627,3,2,4,90,54.8,63.2,3rd Grade,1-2 hours
17628,3,1,2,15,49.3,36.5,3rd Grade,Less than 30 min
17629,3,1,2,15,43.0,55.4,3rd Grade,Less than 30 min
17630,5,2,4,90,82.4,66.4,5th Grade,1-2 hours
17631,4,3,4,90,65.5,77.3,4th Grade,1-2 hours
17632,2,1,3,45,,36.8,2nd Grade,30-60 minutes
17633,2,1,5,150,45.8,30.9,2nd Grade,More than 2 hours
17634,3,2,2,15,47.4,56.0,3rd Grade,Less than 30 min
17635,2,1,3,45,60.2,32.3,2nd Grade,30-60 minutes
17636,2,2,4,90,56.3,60.4,2nd Grade,1-2 hours
17637,0,1,1,0,37.5,22.0,Kindergarten,No homework
17638,1,1,4,90,33.6,59.7,1st Grade,1-2 hours
17639,2,2,2,15,42.6,50.2,2nd Grade,Less than 30 min
17640,4,3,5,150,69.7,64.2,4th Grade,More than 2 hours
17641,1,2,4,90,45.2,42.8,1st Grade,1-2 hours
17642,3,3,1,0,45.1,59.1,3rd Grade,No homework
17643,2,2,2,15,42.1,51.6,2nd Grade,Less than 30 min
17644,0,3,1,0,44.7,65.3,Kindergarten,No homework
17645,5,2,2,15,64.8,69.0,5th Grade,Less than 30 min
17646,5,3,1,0,68.4,83.1,5th Grade,No homework
17647,0,2,1,0,39.8,53.7,Kindergarten,No homework
17648,4,2,3,45,66.8,56.0,4th Grade,30-60 minutes
17649,2,2,2,15,38.8,53.3,2nd Grade,Less than 30 min
17650,5,2,5,150,72.4,73.0,5th Grade,More than 2 hours
17651,1,1,2,15,56.4,32.5,1st Grade,Less than 30 min
17652,1,3,2,15,74.5,44.6,1st Grade,Less than 30 min
17653,3,2,1,0,67.7,63.0,3rd Grade,No homework
17654,5,2,4,90,57.9,80.8,5th Grade,1-2 hours
17655,1,1,4,90,34.2,28.1,1st Grade,1-2 hours
17656,4,1,3,45,51.8,65.9,4th Grade,30-60 minutes
17657,0,2,1,0,46.1,,Kindergarten,No homework
17658,5,2,4,90,72.0,56.3,5th Grade,1-2 hours
17659,0,3,1,0,39.3,54.9,Kindergarten,No homework
17660,5,1,3,45,44.7,59.8,5th Grade,30-60 minutes
17661,2,3,2,15,58.8,46.7,2nd Grade,Less than 30 min
17662,2,2,2,15,47.6,62.1,2nd Grade,Less than 30 min
17663,5,3,4,90,64.9,72.9,5th Grade,1-2 hours
17664,5,1,5,150,67.5,70.0,5th Grade,More than 2 hours
17665,3,2,3,45,32.1,61.8,3rd Grade,30-60 minutes
17666,0,2,1,0,30.2,39.3,Kindergarten,No homework
17667,3,2,2,15,61.7,58.4,3rd Grade,Less than 30 min
17668,3,1,5,150,30.9,48.3,3rd Grade,More than 2 hours
17669,3,2,4,90,37.1,62.8,3rd Grade,1-2 hours
17670,3,1,1,0,36.1,46.2,3rd Grade,No homework
17671,0,2,3,45,15.0,53.1,Kindergarten,30-60 minutes
17672,4,2,5,150,82.2,60.8,4th Grade,More than 2 hours
17673,4,2,3,45,64.9,60.9,4th Grade,30-60 minutes
17674,0,3,2,15,46.9,48.1,Kindergarten,Less than 30 min
17675,3,2,3,45,30.0,50.0,3rd Grade,30-60 minutes
17676,3,2,2,15,77.0,53.8,3rd Grade,Less than 30 min
17677,4,2,2,15,70.8,44.6,4th Grade,Less than 30 min
17678,0,2,1,0,51.3,48.5,Kindergarten,No homework
17679,3,3,4,90,75.1,53.1,3rd Grade,1-2 hours
17680,1,3,3,45,46.1,54.0,1st Grade,30-60 minutes
17681,3,3,2,15,65.2,63.4,3rd Grade,Less than 30 min
17682,4,3,3,45,56.1,49.5,4th Grade,30-60 minutes
17683,4,3,3,45,64.6,53.3,4th Grade,30-60 minutes
17684,0,2,1,0,32.5,56.9,Kindergarten,No homework
17685,3,3,4,90,75.2,47.6,3rd Grade,1-2 hours
17686,5,3,3,45,57.4,84.7,5th Grade,30-60 minutes
17687,0,1,1,0,43.7,48.6,Kindergarten,No homework
17688,5,1,3,45,41.1,67.0,5th Grade,30-60 minutes
17689,4,1,3,45,48.5,67.7,4th Grade,30-60 minutes
17690,4,3,3,45,59.3,64.2,4th Grade,30-60 minutes
17691,1,2,2,15,25.5,47.3,1st Grade,Less than 30 min
17692,1,1,2,15,34.8,48.0,1st Grade,Less than 30 min
17693,5,2,4,90,64.6,81.9,5th Grade,1-2 hours
17694,2,1,2,15,54.8,59.1,2nd Grade,Less than 30 min
17695,0,3,4,90,47.8,54.5,Kindergarten,1-2 hours
17696,3,3,2,15,55.5,85.0,3rd Grade,Less than 30 min
17697,0,3,3,45,46.4,59.8,Kindergarten,30-60 minutes
17698,4,1,2,15,47.5,55.5,4th Grade,Less than 30 min
17699,3,3,3,45,79.7,59.5,3rd Grade,30-60 minutes
17700,5,2,3,45,72.9,74.8,5th Grade,30-60 minutes
17701,4,2,3,45,66.3,73.7,4th Grade,30-60 minutes
17702,0,2,4,90,30.4,25.8,Kindergarten,1-2 hours
17703,2,2,2,15,39.7,51.7,2nd Grade,Less than 30 min
17704,4,3,3,45,83.7,63.5,4th Grade,30-60 minutes
17705,2,2,3,45,48.5,45.9,2nd Grade,30-60 minutes
17706,5,3,2,15,,80.6,5th Grade,Less than 30 min
17707,4,2,5,150,64.3,65.3,4th Grade,More than 2 hours
17708,0,2,1,0,38.7,38.0,Kindergarten,No homework
17709,5,2,5,150,65.1,61.4,5th Grade,More than 2 hours
17710,0,2,2,15,21.9,45.8,Kindergarten,Less than 30 min
17711,0,3,2,15,52.7,45.5,Kindergarten,Less than 30 min
17712,4,2,3,45,70.6,55.2,4th Grade,30-60 minutes
17713,5,2,4,90,79.8,62.6,5th Grade,1-2 hours
17714,3,3,1,0,57.8,68.6,3rd Grade,No homework
17715,1,2,2,15,57.3,53.4,1st Grade,Less than 30 min
